game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name
2a64610e-c17d-4018-80b0-d0c64a70c0b0,34,Live Chess,Chess.com,2024.03.20,-,abhute23,Odile2022,0-1,1559,,1565,,,,Odile2022,1565,abhute23,1559,6,,Odile2022 won by resignation,180,,,,,2024-03-24T05:02:39+0000,chess_com_games_2024-03-23 (1).pgn
afcf3d12-c1dd-48db-8890-c19b0a68314d,35,Live Chess,Chess.com,2024.03.20,-,abhute23,forchessid,1-0,1568,,1576,,,,abhute23,1568,forchessid,1576,-8,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:39+0000,chess_com_games_2024-03-23 (1).pgn
c5147f82-5fd6-405e-9f78-91a5ca749627,36,Live Chess,Chess.com,2024.03.20,-,simanjuntak87,abhute23,0-1,1544,,1576,,,,abhute23,1576,simanjuntak87,1544,32,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:39+0000,chess_com_games_2024-03-23 (1).pgn
2a0114ba-642d-44d2-9fad-6805c5d580f9,37,Live Chess,Chess.com,2024.03.20,-,abhute23,jonhdoe,1-0,1583,,1540,,,,abhute23,1583,jonhdoe,1540,43,,abhute23 won - game abandoned,180,,,,,2024-03-24T05:02:39+0000,chess_com_games_2024-03-23 (1).pgn
603ea524-24ff-44d6-82af-08017b4eb95d,38,Live Chess,Chess.com,2024.03.20,-,abhute23,zeussala,0-1,1576,,1632,,,,zeussala,1632,abhute23,1576,56,,zeussala won - game abandoned,180,,,,,2024-03-24T05:02:39+0000,chess_com_games_2024-03-23 (1).pgn
1669e992-2551-4786-a701-677c831397bb,39,Live Chess,Chess.com,2024.03.20,-,abhute23,bryanaliserjaetabamo,0-1,1568,,1564,,,,bryanaliserjaetabamo,1564,abhute23,1568,-4,,bryanaliserjaetabamo won by resignation,180,,,,,2024-03-24T05:02:39+0000,chess_com_games_2024-03-23 (1).pgn
dfa78601-b2e5-48c3-8e3b-7c21fca3d036,40,Live Chess,Chess.com,2024.03.20,-,supah-hakah,abhute23,1/2-1/2,1565,,1568,,,,draw,,draw,,0,,Game drawn by repetition,180,,,,,2024-03-24T05:02:39+0000,chess_com_games_2024-03-23 (1).pgn
8b44abb6-bfac-43d3-9014-58d68297c219,41,Live Chess,Chess.com,2024.03.20,-,practicachess,abhute23,1-0,1621,,1561,,,,practicachess,1621,abhute23,1561,60,,practicachess won on time,180,,,,,2024-03-24T05:02:39+0000,chess_com_games_2024-03-23 (1).pgn
b89d7c6e-264e-4497-a01d-e34e8de81108,42,Live Chess,Chess.com,2024.03.20,-,poqwerqwan,abhute23,0-1,1582,,1570,,,,abhute23,1570,poqwerqwan,1582,-12,,abhute23 won on time,180,,,,,2024-03-24T05:02:39+0000,chess_com_games_2024-03-23 (1).pgn
3be6f8c1-9a76-40c1-bc50-98624b040742,43,Live Chess,Chess.com,2024.03.20,-,abhute23,sawe2078,0-1,1560,,1494,,,,sawe2078,1494,abhute23,1560,-66,,sawe2078 won by checkmate,180,,,,,2024-03-24T05:02:39+0000,chess_com_games_2024-03-23 (1).pgn
d4d6c8f3-8ed7-499b-b65a-b1d0a512824f,44,Live Chess,Chess.com,2024.03.20,-,Sergookkkk,abhute23,0-1,1481,,1566,,,,abhute23,1566,Sergookkkk,1481,85,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:39+0000,chess_com_games_2024-03-23 (1).pgn
84f3cc35-d1c0-439e-bcb1-1cd59e606975,45,Live Chess,Chess.com,2024.03.20,-,draxe9,abhute23,0-1,1524,,1573,,,,abhute23,1573,draxe9,1524,49,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:39+0000,chess_com_games_2024-03-23 (1).pgn
cc4b96b6-5a50-4f0e-a3b3-83cbcb6cc8b0,46,Live Chess,Chess.com,2024.03.20,-,abhute23,dakshgoel99,0-1,1567,,1656,,,,dakshgoel99,1656,abhute23,1567,89,,dakshgoel99 won - game abandoned,180,,,,,2024-03-24T05:02:39+0000,chess_com_games_2024-03-23 (1).pgn
7fd5789c-535f-457e-977c-eaf1289fffc4,47,Live Chess,Chess.com,2024.03.20,-,abhute23,Philanderer07081,1-0,1575,,1539,,,,abhute23,1575,Philanderer07081,1539,36,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:39+0000,chess_com_games_2024-03-23 (1).pgn
acd2989e-d122-4506-9553-fee184cbec23,48,Live Chess,Chess.com,2024.03.20,-,JesperHjort,abhute23,0-1,1598,,1584,,,,abhute23,1584,JesperHjort,1598,-14,,abhute23 won on time,180,,,,,2024-03-24T05:02:39+0000,chess_com_games_2024-03-23 (1).pgn
47818896-f2a7-4be3-8310-926879147554,49,Live Chess,Chess.com,2024.03.20,-,abhute23,gringobanditoo,1-0,1591,,1552,,,,abhute23,1591,gringobanditoo,1552,39,,abhute23 won on time,180,,,,,2024-03-24T05:02:39+0000,chess_com_games_2024-03-23 (1).pgn
91f5a1ff-8550-401d-aab9-a5a0d99d5aa4,50,Live Chess,Chess.com,2024.03.20,-,kga13,abhute23,0-1,1541,,1598,,,,abhute23,1598,kga13,1541,57,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:39+0000,chess_com_games_2024-03-23 (1).pgn
47ed5da3-9a96-4eff-8eba-d8261570966e,1,Live Chess,Chess.com,2024.03.18,-,blackcat2,abhute23,0-1,1524,,1501,,,,abhute23,1501,blackcat2,1524,-23,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
1499375d-1979-4385-912f-dbe6daffebe2,2,Live Chess,Chess.com,2024.03.18,-,abhute23,princefari,0-1,1492,,1470,,,,princefari,1470,abhute23,1492,-22,,princefari won - game abandoned,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
058df85e-23d3-420a-8756-d1f9bc7b3cf4,3,Live Chess,Chess.com,2024.03.18,-,jblk7,abhute23,0-1,1558,,1502,,,,abhute23,1502,jblk7,1558,-56,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
529d1e80-2060-4304-9407-f265c06f5d58,4,Live Chess,Chess.com,2024.03.18,-,gro293,abhute23,0-1,1515,,1510,,,,abhute23,1510,gro293,1515,-5,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
445ff2b7-c95d-4782-b420-25e9769cede3,5,Live Chess,Chess.com,2024.03.18,-,psicopedro,abhute23,0-1,1544,,1519,,,,abhute23,1519,psicopedro,1544,-25,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
5224448b-760e-4cdf-8242-1678e3a3ea01,6,Live Chess,Chess.com,2024.03.18,-,abhute23,drbj420,1-0,1527,,1511,,,,abhute23,1527,drbj420,1511,16,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
45916d87-f539-4408-952b-d0470fd0f5e7,7,Live Chess,Chess.com,2024.03.18,-,abhute23,valeron9510,1-0,1534,,1479,,,,abhute23,1534,valeron9510,1479,55,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
bfa4b003-7314-4bc6-a9cd-d065b822a9c1,8,Live Chess,Chess.com,2024.03.18,-,abhute23,Sarama62,1-0,1543,,1570,,,,abhute23,1543,Sarama62,1570,-27,,abhute23 won on time,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
b0982fb8-e7c0-4f96-8691-5534f098ff4c,9,Live Chess,Chess.com,2024.03.18,-,mitulzaveri,abhute23,1-0,1572,,1535,,,,mitulzaveri,1572,abhute23,1535,37,,mitulzaveri won by resignation,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
e529d512-f005-4ace-a19e-b25bad5a44b5,10,Live Chess,Chess.com,2024.03.18,-,abhute23,Duzazagi,1-0,1544,,1565,,,,abhute23,1544,Duzazagi,1565,-21,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
1a65988e-9f3f-4cf7-929c-2cdb924dc35d,11,Live Chess,Chess.com,2024.03.18,-,daaiwaima,abhute23,1-0,1562,,1536,,,,daaiwaima,1562,abhute23,1536,26,,daaiwaima won by resignation,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
0cf3651a-323b-4952-b8ae-31b98cab42c4,12,Live Chess,Chess.com,2024.03.18,-,handsome11184,abhute23,1-0,1464,,1526,,,,handsome11184,1464,abhute23,1526,-62,,handsome11184 won by resignation,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
d7f6bdb0-cf87-46b2-a0df-04ae17953a19,13,Live Chess,Chess.com,2024.03.18,-,abhute23,n1verm1nd,1-0,1535,,1550,,,,abhute23,1535,n1verm1nd,1550,-15,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
7b8931af-89b5-4065-a5a0-105638083ddb,14,Live Chess,Chess.com,2024.03.18,-,abhute23,rat_bandit,1-0,1543,,1507,,,,abhute23,1543,rat_bandit,1507,36,,abhute23 won on time,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
9845a17b-7e9d-48a9-ab1b-ad4e52e1231a,15,Live Chess,Chess.com,2024.03.18,-,emma111222333,abhute23,1-0,1511,,1534,,,,emma111222333,1511,abhute23,1534,-23,,emma111222333 won by resignation,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
228841aa-8a8c-4f14-a648-2c060f6f6421,16,Live Chess,Chess.com,2024.03.18,-,abhute23,AlexSafar7,1-0,1542,,1541,,,,abhute23,1542,AlexSafar7,1541,1,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
ccfa5b08-830e-4792-9f83-e53fbe6b354f,17,Live Chess,Chess.com,2024.03.18,-,safihmehaddi,abhute23,1-0,1572,,1535,,,,safihmehaddi,1572,abhute23,1535,37,,safihmehaddi won - game abandoned,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
3a9d418d-c404-46cf-95c4-4e916dfc6a5c,18,Live Chess,Chess.com,2024.03.18,-,abhute23,Roi-Ivar,1-0,1542,,1495,,,,abhute23,1542,Roi-Ivar,1495,47,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
8596f4ee-fc7d-41a8-8c9b-f8d937b36c57,19,Live Chess,Chess.com,2024.03.18,-,Darwindugui01,abhute23,1-0,1566,,1534,,,,Darwindugui01,1566,abhute23,1534,32,,Darwindugui01 won by resignation,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
725abdf3-9057-4871-b5b3-f4128802d893,20,Live Chess,Chess.com,2024.03.18,-,abhute23,Durant1482,1-0,1542,,1507,,,,abhute23,1542,Durant1482,1507,35,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
ab10a96f-4e8c-4e50-98b8-6b8e9e0297be,21,Live Chess,Chess.com,2024.03.18,-,arabe01,abhute23,1-0,1582,,1535,,,,arabe01,1582,abhute23,1535,47,,arabe01 won on time,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
85d0cab1-967f-44ef-a19f-44b21a0756a2,22,Live Chess,Chess.com,2024.03.18,-,13Julian,abhute23,1/2-1/2,1552,,1535,,,,draw,,draw,,0,,Game drawn by stalemate,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
6868ea4a-9b0b-4806-ac2d-917efa3d97b6,23,Live Chess,Chess.com,2024.03.18,-,abhute23,unnervingchezplayer,0-1,1527,,1538,,,,unnervingchezplayer,1538,abhute23,1527,11,,unnervingchezplayer won on time,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
bbcc4341-73fb-4c43-a2f7-76a38022fac3,24,Live Chess,Chess.com,2024.03.18,-,abhute23,Nordiques19,1-0,1536,,1545,,,,abhute23,1536,Nordiques19,1545,-9,,abhute23 won on time,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
5c0ac2a5-4e86-4c23-8e94-58eee7a0ada1,25,Live Chess,Chess.com,2024.03.18,-,GMrtdbobby,abhute23,0-1,1517,,1544,,,,abhute23,1544,GMrtdbobby,1517,27,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
9dae7939-d244-438c-a5a6-4ca5ebe5a09d,26,Live Chess,Chess.com,2024.03.18,-,abhute23,tshen99,1-0,1552,,1549,,,,abhute23,1552,tshen99,1549,3,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
f866111a-4d80-40fa-9bf9-c6d69f3bd0dd,27,Live Chess,Chess.com,2024.03.18,-,Nkosi0107,abhute23,1-0,1559,,1544,,,,Nkosi0107,1559,abhute23,1544,15,,Nkosi0107 won by checkmate,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
e3866b90-a3db-4cb1-a952-981deef09acb,28,Live Chess,Chess.com,2024.03.18,-,morzovich323,abhute23,0-1,1533,,1552,,,,abhute23,1552,morzovich323,1533,19,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
d6db0281-9c76-4af9-8907-7fb169217c08,29,Live Chess,Chess.com,2024.03.18,-,DogAlado,abhute23,0-1,1562,,1560,,,,abhute23,1560,DogAlado,1562,-2,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
abe92ece-3e04-4ca4-8f61-f67c0b32680e,30,Live Chess,Chess.com,2024.03.18,-,abhute23,Ronaldo1079,0-1,1553,,1609,,,,Ronaldo1079,1609,abhute23,1553,56,,Ronaldo1079 won by resignation,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
e847f6b2-b7fe-488b-a8d1-f64c79e98e6c,31,Live Chess,Chess.com,2024.03.18,-,felel,abhute23,1-0,1570,,1545,,,,felel,1570,abhute23,1545,25,,felel won by checkmate,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
3b0997b0-da79-4e3b-8619-a26be32c40f3,32,Live Chess,Chess.com,2024.03.18,-,abhute23,al5656,0-1,1538,,1600,,,,al5656,1600,abhute23,1538,62,,al5656 won by resignation,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
baa2e7ea-d2b8-41fd-bae3-3cc4c3b4a342,33,Live Chess,Chess.com,2024.03.18,-,abhute23,aminovaminos,0-1,1530,,1526,,,,aminovaminos,1526,abhute23,1530,-4,,aminovaminos won by resignation,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
e674af8b-ad3d-4825-ab28-0da6c07fd234,34,Live Chess,Chess.com,2024.03.18,-,abhute23,Cami_Lin_Effect,1-0,1538,,1535,,,,abhute23,1538,Cami_Lin_Effect,1535,3,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
df7a5994-a94d-42f8-b2c5-fe53acba0018,35,Live Chess,Chess.com,2024.03.18,-,mirzet943,abhute23,1-0,1475,,1528,,,,mirzet943,1475,abhute23,1528,-53,,mirzet943 won by checkmate,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
0e066479-896f-4ab2-8f1f-d38df18c941d,36,Live Chess,Chess.com,2024.03.18,-,abhute23,sergi_2020,1-0,1535,,1472,,,,abhute23,1535,sergi_2020,1472,63,,abhute23 won on time,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
ed04b4ca-9eef-4fa9-9e19-d44029025715,37,Live Chess,Chess.com,2024.03.18,-,abhute23,sirius2958,1/2-1/2,1536,,1559,,,,draw,,draw,,0,,Game drawn by agreement,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
2b54118c-ff95-4f69-8e29-d14327610f68,38,Live Chess,Chess.com,2024.03.18,-,anujhegishte,abhute23,0-1,1574,,1545,,,,abhute23,1545,anujhegishte,1574,-29,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
4faba6e5-f56c-4afa-978c-60aa57efed1b,39,Live Chess,Chess.com,2024.03.18,-,daymo1,abhute23,1-0,1590,,1538,,,,daymo1,1590,abhute23,1538,52,,daymo1 won by checkmate,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
eac1bdd7-9e0a-43fc-9d8c-860f1b310c24,40,Live Chess,Chess.com,2024.03.18,-,VolodymyrKorban,abhute23,0-1,1569,,1547,,,,abhute23,1547,VolodymyrKorban,1569,-22,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
83da81a4-8bd3-468e-bd61-80ceebab84d4,41,Live Chess,Chess.com,2024.03.18,-,abhute23,ralphnav12,0-1,1539,,1539,,,,ralphnav12,1539,abhute23,1539,0,,ralphnav12 won - game abandoned,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
cf216a52-2020-4e88-a27e-aafc47c6d500,42,Live Chess,Chess.com,2024.03.18,-,Dberry67,abhute23,0-1,1589,,1548,,,,abhute23,1548,Dberry67,1589,-41,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
1f46add3-df2f-421e-baa7-ccde21bd4741,43,Live Chess,Chess.com,2024.03.18,-,abhute23,ralphnav12,0-1,1539,,1523,,,,ralphnav12,1523,abhute23,1539,-16,,ralphnav12 won by checkmate,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
a0520275-b2ab-4427-b838-9b9b5e0a26f6,44,Live Chess,Chess.com,2024.03.18,-,GMMiler,abhute23,1-0,1642,,1533,,,,GMMiler,1642,abhute23,1533,109,,GMMiler won by resignation,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
0369087a-c7d6-4192-85f5-0dd0645f2fd2,45,Live Chess,Chess.com,2024.03.18,-,JJlun,abhute23,1-0,1504,,1524,,,,JJlun,1504,abhute23,1524,-20,,JJlun won by resignation,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
993c5687-2fba-4a70-af05-574c071d2a0d,46,Live Chess,Chess.com,2024.03.18,-,abhute23,rubenssakuma,1-0,1531,,1488,,,,abhute23,1531,rubenssakuma,1488,43,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
2b557298-9cbe-4305-9e35-fe5f949b4214,47,Live Chess,Chess.com,2024.03.18,-,abhute23,hhhforu,1-0,1539,,1510,,,,abhute23,1539,hhhforu,1510,29,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
3a1a29ea-25b1-4b56-bcc1-25c573cd2e61,48,Live Chess,Chess.com,2024.03.18,-,abhute23,vuk_ovic,1-0,1547,,1513,,,,abhute23,1547,vuk_ovic,1513,34,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
e12bb4e5-15ab-43ec-a1f6-4534cf9f56e1,49,Live Chess,Chess.com,2024.03.18,-,DilshodRasulov1990,abhute23,0-1,1517,,1554,,,,abhute23,1554,DilshodRasulov1990,1517,37,,abhute23 won on time,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
9cdf93e2-f8d9-458e-aefd-a5d884197ee0,50,Live Chess,Chess.com,2024.03.18,-,abhute23,gulnazar,0-1,1547,,1597,,,,gulnazar,1597,abhute23,1547,50,,gulnazar won by checkmate,180,,,,,2024-03-24T05:02:40+0000,chess_com_games_2024-03-23 (2).pgn
81a3b066-7bdb-4a13-a483-0d4ddccaa416,1,Live Chess,Chess.com,2024.03.16,-,abhute23,JuanPuntMan,0-1,1455,,1662,,,,JuanPuntMan,1662,abhute23,1455,207,,JuanPuntMan won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
754dbdb2-073d-4f64-80a9-ad0cdb0d5f6d,2,Live Chess,Chess.com,2024.03.16,-,abhute23,aribishop,0-1,1446,,1439,,,,aribishop,1439,abhute23,1446,-7,,aribishop won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
3db542db-0c22-476d-9c83-0a13084a172d,3,Live Chess,Chess.com,2024.03.16,-,georges_brassones,abhute23,0-1,1424,,1454,,,,abhute23,1454,georges_brassones,1424,30,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
328e2d88-e214-4b73-9faf-40a18129b1a1,4,Live Chess,Chess.com,2024.03.16,-,SeanCasey99,abhute23,0-1,1461,,1462,,,,abhute23,1462,SeanCasey99,1461,1,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
31d47a66-a63b-4fcd-89e5-772bf7b002d0,5,Live Chess,Chess.com,2024.03.16,-,konkus,abhute23,0-1,1405,,1469,,,,abhute23,1469,konkus,1405,64,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
a3d6b38d-3d8c-428c-a709-4488c43b379e,6,Live Chess,Chess.com,2024.03.16,-,abhute23,gams2597,1-0,1477,,1444,,,,abhute23,1477,gams2597,1444,33,,abhute23 won on time,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
c9c72138-b8ec-4143-8d85-d1e267b871d0,7,Live Chess,Chess.com,2024.03.16,-,abhute23,Parmo77,1-0,1485,,1480,,,,abhute23,1485,Parmo77,1480,5,,abhute23 won on time,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
597c1506-e279-4768-9e84-84b853b30e41,8,Live Chess,Chess.com,2024.03.16,-,MarekV3,abhute23,0-1,1443,,1492,,,,abhute23,1492,MarekV3,1443,49,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
50be7633-4c93-46cb-bac0-a7d648e69a08,9,Live Chess,Chess.com,2024.03.16,-,abhute23,GrandmasterKushagraGupta,1-0,1500,,1501,,,,abhute23,1500,GrandmasterKushagraGupta,1501,-1,,abhute23 won on time,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
e9bde1d2-473d-4bb7-8b69-e73d6273b11b,10,Live Chess,Chess.com,2024.03.16,-,drvodjelska,abhute23,0-1,1436,,1507,,,,abhute23,1507,drvodjelska,1436,71,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
8b920fca-ab8f-459f-b193-a5981f620228,11,Live Chess,Chess.com,2024.03.16,-,XthelifeX,abhute23,1-0,1486,,1498,,,,XthelifeX,1486,abhute23,1498,-12,,XthelifeX won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
855b9bd4-06da-4650-946b-6b7bb8d03d3d,12,Live Chess,Chess.com,2024.03.16,-,manegiuse64,abhute23,1-0,1516,,1490,,,,manegiuse64,1516,abhute23,1490,26,,manegiuse64 won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
e9a2610c-b877-48b1-ae48-3014f9f731ea,13,Live Chess,Chess.com,2024.03.16,-,abhute23,venkateshmatta,0-1,1481,,1456,,,,venkateshmatta,1456,abhute23,1481,-25,,venkateshmatta won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
8092438a-183f-4055-a2ff-7ad1409cbbd7,14,Live Chess,Chess.com,2024.03.16,-,abhute23,elwooddd,1/2-1/2,1481,,1485,,,,draw,,draw,,0,,Game drawn by stalemate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
a0e13039-2fe3-433c-b658-5eb5cf8d34ab,15,Live Chess,Chess.com,2024.03.16,-,ayodelefajana,abhute23,1-0,1502,,1473,,,,ayodelefajana,1502,abhute23,1473,29,,ayodelefajana won - game abandoned,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
a98ec143-914e-4dcb-831c-64e5fa34382f,16,Live Chess,Chess.com,2024.03.17,-,abhute23,ForeXXXTrader,1-0,1481,,1446,,,,abhute23,1481,ForeXXXTrader,1446,35,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
98db2b99-4dec-4934-9d56-360a94a9a0fd,17,Live Chess,Chess.com,2024.03.17,-,abhute23,styxpygmallion0401,0-1,1474,,1510,,,,styxpygmallion0401,1510,abhute23,1474,36,,styxpygmallion0401 won - game abandoned,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
35416fc6-0ac9-4a5b-8e75-501367839588,18,Live Chess,Chess.com,2024.03.17,-,bachirnaciri,abhute23,0-1,1456,,1482,,,,abhute23,1482,bachirnaciri,1456,26,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
05db4c79-3050-41fa-aefc-e5bc0955f15a,19,Live Chess,Chess.com,2024.03.17,-,abhute23,alex_x87,1-0,1491,,1512,,,,abhute23,1491,alex_x87,1512,-21,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
0f902c10-2872-429e-b1e8-dbe4fb1f55bc,20,Live Chess,Chess.com,2024.03.17,-,sina1383cr777,abhute23,1-0,1540,,1484,,,,sina1383cr777,1540,abhute23,1484,56,,sina1383cr777 won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
eb4a3275-b0b3-413f-9878-83cd656449cf,21,Live Chess,Chess.com,2024.03.17,-,abhute23,Chorypondy,1-0,1491,,1441,,,,abhute23,1491,Chorypondy,1441,50,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
c0aaed91-44ab-4879-af28-ac20d3d15ce5,22,Live Chess,Chess.com,2024.03.17,-,kalabria,abhute23,0-1,1446,,1498,,,,abhute23,1498,kalabria,1446,52,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
77dfeeda-c8b0-4623-ba93-9a41ecd08594,23,Live Chess,Chess.com,2024.03.17,-,abhute23,grumpycattactical,1-0,1506,,1474,,,,abhute23,1506,grumpycattactical,1474,32,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
fff6b714-b89f-4801-9130-f5c09e43db81,24,Live Chess,Chess.com,2024.03.17,-,iamjesuswalks,abhute23,0-1,1456,,1513,,,,abhute23,1513,iamjesuswalks,1456,57,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
